double,Eligibility_last_decision,Eligibility_note,Double_coder,Title,unique_ID,moderators_checked,long_cite,short_cite,doi/url ,year,source,publication_type,coder,peer_reviewed,country_data_collected_from,research_design ,expt_num,if_exp_num_not_1_same_subject,feedback_type,delay_definition ,feedback_delay_difference,delay_i(seconds/item),delay_d(seconds/item),retention_interval_difference_last_feedback_posttest_immediate_vs_delayed,delayed_feedback_given_in,training_duration_sec,nb_question/item_in_training,feedback_delay_difference_converted_to_time(sec),educational_level,learning_domain,task_level,task_leve_in_vanderkleij,experimental_vs_curriculum_based_task,prior_knowledge,arbitrary_learning,participants_have_prior_knowledge_on_task,study_setting,memory_type,mean_age,sd_age,min_age,max_age,gender,answer_type_in_training,learning_material_type_in_training,participant_design,study_structure,conditions_order,assignment_participants,interval_btw_last_feedback_and_posttest_controlled,measure_of_outcome,memory_retrieval_vs_knowledge_application,posttest_category,type_posttest,item_posttest,feedback_provider,system_adaptivity,data_link ,preregistered,n_excluded,nb_measurement_points,time_limit_for_answer,time_limit_for_answer_not_indicated_explicitly,extra_group_exist,n_posttest_in_exp,posttest_number,retention_interwal(day)_i,retention_interwal(day)_d,feedback_provided_i,feedback_provided_d,nb_times_feedback_provided_i,nb_times_feedback_provided_d,feedback_remind_answer_i,feedback_remind_answer_d,webplotdigitizer used?,N_total,n_extra_group_if_any,n_i,n_d,mean_i,mean_d,sd_i,sd_d,se_i,se_d,lower_CI,upper_CI,t,SEM,F,cohens_f,se_f,F_sign_change,df,p,eta_square,partial_eta_square,odd_ratio,log_odd,SE_log_odd,corr,power,beta,SE_beta,SD_beta,n_point,effect_size_original,SE_original,effect_size_by_calculator,se_by_calculator,effect_size_double_coder,se_effect_size_double_coder,effect_size_formula_to_be_used,alternative_effect_size_formula_to_be_used,decision_justification,Question/objective sufficiently described?,Study design evident and appropriate? ,Method of subject/comparison group selection or source of information/input variables described and appropriate? ,"Subject (and comparison group, if applicable) characteristics sufficiently described?","If interventional and random allocation was possible, was it described?","If interventional and blinding of investigators was possible, was it reported?","If interventional and blinding of subjects was possible, was it reported?",Outcome and (if applicable) exposure measure(s) well defined and robust to measurement/misclassification bias? Means of assessment reported?,Sample size appropriate?,Analytic methods described/justified and appropriate? ,Some estimate of variance is reported for the main results?,Controlled for confounding?,Results reported in sufficient detail?,Conclusions supported by the results?,condition
7144,yes,,LG,ROLE OF DELAY OF FEEDBACK ON SUBSEQUENT PATTERN-RECOGNITION TRANSFER TASKS,schroth1993,yes,"Schroth, M. L., & Lund, E. (1993). Role of delay of feedback on subsequent pattern recognition transfer tasks. Contemporary Educational Psychology, 18(1), 15-22.",,10.1006/ceps.1993.1003,1993,Reverse_search_Eligible_papers,journalArticle,EK,yes,US,exp,2,different,verification,seconds,20,0,20,20,following_item,no_info,75,20,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,association,association,between,Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,application,transfer_task,different_from_training,technology,non_adaptive,,no,no_info,NA,no_info,,yes,2,2,7,7,independent_of_error,independent_of_error,no_info,no_info,no_info,no_info,no,50,30,10,10,37,70,8.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.87,-4.684,0.865,between_with_mean_sd,,we decided to have immediate and delayed posttest for each of 3 comparison of immediate and 3 different delays separately,yes,yes,yes,yes,yes,NA,NA,yes,no,yes,yes,no,yes,yes,delayed_posttest_0-20
7144,yes,,LG,ROLE OF DELAY OF FEEDBACK ON SUBSEQUENT PATTERN-RECOGNITION TRANSFER TASKS,schroth1993,yes,"Schroth, M. L., & Lund, E. (1993). Role of delay of feedback on subsequent pattern recognition transfer tasks. Contemporary Educational Psychology, 18(1), 15-22.",,10.1006/ceps.1993.1003,1993,Reverse_search_Eligible_papers,journalArticle,EK,yes,US,exp,2,different,verification,seconds,30,0,30,30,following_item,no_info,75,30,tertiary,general_cognitive_skills,lower_order,,experimental_task,not_adjusted,yes,no,lab_computer,semantic,no_info,no_info,no_info,no_info,no_info,association,association,between,Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,application,transfer_task,different_from_training,technology,non_adaptive,,no,no_info,NA,no_info,,yes,2,2,7,7,independent_of_error,independent_of_error,no_info,no_info,no_info,no_info,no,50,30,10,10,37,73,8.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.92,-5.056,0.916,between_with_mean_sd,,we decided to have immediate and delayed posttest for each of 3 comparison of immediate and 3 different delays separately,yes,yes,yes,yes,yes,NA,NA,yes,no,yes,yes,no,yes,yes,delayed_posttest_0-30
13079,yes,,EE,Effects of feedback timing in SLA: a computer assisted study on the Spanish subjunctive,henshaw2011,yes,"Henshaw, F. (2011). Effects of feedback timing in SLA: A computer assisted study on the Spanish subjunctive. Implicit and explicit language learning: Conditions, processes, and knowledge in SLA and bilingualism, 85-99.",,,2011,Reverse_search_reviews_meta,journalArticle,EK,yes,US,exp,1,,mixed(verification+elaborated),mixed(item+seconds),39+1728009,0,39+1728009,NA,one_go,no_info,40,NA,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,recognition,MCQ,different_from_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,7,9,independent_of_error,independent_of_error,40,1,no_info,no_info,no,102,48,27,27,2.89,2.93,1.67,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.27,-0.0251,0.2722,between_with_mean_sd,,we decided to have the comparison for IBI-i and EOS-i conditions for recognition and interpretation posttests separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,IBI-i_vs_EOS-i_Recognition
13079,yes,,EE,Effects of feedback timing in SLA: a computer assisted study on the Spanish subjunctive,henshaw2011,yes,"Henshaw, F. (2011). Effects of feedback timing in SLA: A computer assisted study on the Spanish subjunctive. Implicit and explicit language learning: Conditions, processes, and knowledge in SLA and bilingualism, 85-99.",,,2011,Reverse_search_reviews_meta,journalArticle,EK,yes,US,exp,1,,mixed(verification+elaborated),mixed(item+seconds),3+1728009,0,3+1728009,NA,one_go,no_info,40,NA,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,recognition,MCQ,different_from_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,7,9,independent_of_error,independent_of_error,40,1,no_info,no_info,no,102,48,27,27,1.81,2.22,1.3,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.27,-0.2709,0.2734,between_with_mean_sd,,we decided to have the comparison for IBI-i and EOS-d conditions for recognition and interpretation posttests separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,IBI-i_vs_EOS-d_Interpretation
13079,yes,,EE,Effects of feedback timing in SLA: a computer assisted study on the Spanish subjunctive,henshaw2011,yes,"Henshaw, F. (2011). Effects of feedback timing in SLA: A computer assisted study on the Spanish subjunctive. Implicit and explicit language learning: Conditions, processes, and knowledge in SLA and bilingualism, 85-99.",,,2011,Reverse_search_reviews_meta,journalArticle,EK,yes,US,exp,1,,mixed(verification+elaborated),item,39,1,40,NA,one_go,no_info,40,NA,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,recognition,MCQ,different_from_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,7,7,independent_of_error,independent_of_error,40,1,no_info,no_info,no,102,48,27,27,2.89,2.33,1.67,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.27,0.3112,0.2738,between_with_mean_sd,,"we decided to have the comparison for IBI-i and EOS-i conditions for recognition and interpretation posttests separately as they are reported separately

EOS-i is actually delayed feebdack condtion since the feedback is given in the end of all questions",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,IBI-i_vs_EOS-d_Recognition
13079,yes,,EE,Effects of feedback timing in SLA: a computer assisted study on the Spanish subjunctive,henshaw2011,yes,"Henshaw, F. (2011). Effects of feedback timing in SLA: A computer assisted study on the Spanish subjunctive. Implicit and explicit language learning: Conditions, processes, and knowledge in SLA and bilingualism, 85-99.",,,2011,Reverse_search_reviews_meta,journalArticle,EK,yes,US,exp,1,,mixed(verification+elaborated),item,39,1,40,NA,one_go,no_info,40,NA,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,no_info,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,recognition,MCQ,different_from_training,technology,non_adaptive,,no,no_info,NA,no,yes,yes,1,1,7,7,independent_of_error,independent_of_error,40,1,no_info,no_info,no,102,48,27,27,1.81,2.15,1.3,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.27,-0.2404,0.2731,between_with_mean_sd,,"we decided to have the comparison for IBI-i and EOS-i conditions for recognition and interpretation posttests separately as they are reported separately

EOS-i is actually delayed feebdack condtion since the feedback is given in the end of all questions",yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,IBI-i_vs_EOS-i_Interpretation
13080,yes,,,Timing of feedback and retrieval practice: a laboratory study with EFL students,aljabri2024,yes,"Aljabri, S. (2024). Timing of feedback and retrieval practice: a laboratory study with EFL students. Humanities and Social Sciences Communications, 11(1), 1-10.",,,2024,Search_engine_alert,journalArticle,EK,yes,Saudi_Arabia,exp,1,,correct_response,item,14,1,15,980,one_go,1050,15,980,tertiary,language_learning,lower_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,21.4,1.6,19,23,0,short_open_answer,short_open_answer,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,identical_to_training,technology,non_adaptive,,no,13,NA,yes,,yes,3,1,0,0,independent_of_error,independent_of_error,15,1,no,no,no,177,92,45,40,27.9,25.8,3.37,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.22,,,between_with_mean_sd,,we decided to have 3 posttest comparison of the immediate and delayed separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,immediate_posttest
13080,yes,,,Timing of feedback and retrieval practice: a laboratory study with EFL students,aljabri2024,yes,"Aljabri, S. (2024). Timing of feedback and retrieval practice: a laboratory study with EFL students. Humanities and Social Sciences Communications, 11(1), 1-10.",,,2024,Search_engine_alert,journalArticle,EK,yes,Saudi_Arabia,exp,1,,correct_response,item,14,1,15,980,one_go,1050,15,980,tertiary,language_learning,lower_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,21.4,1.6,19,23,0,short_open_answer,short_open_answer,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,identical_to_training,technology,non_adaptive,,no,13,NA,yes,,yes,3,2,7,7,independent_of_error,independent_of_error,15,1,no,no,no,177,92,45,40,24.62,20.1,5.42,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.23,,,between_with_mean_sd,,we decided to have 3 posttest comparison of the immediate and delayed separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,1week_delayed_posttest
13080,yes,,,Timing of feedback and retrieval practice: a laboratory study with EFL students,aljabri2024,yes,"Aljabri, S. (2024). Timing of feedback and retrieval practice: a laboratory study with EFL students. Humanities and Social Sciences Communications, 11(1), 1-10.",,,2024,Search_engine_alert,journalArticle,EK,yes,Saudi_Arabia,exp,1,,correct_response,item,14,1,15,980,one_go,1050,15,980,tertiary,language_learning,lower_order,,experimental_task,not_adjusted,no,yes,lab_computer,semantic,21.4,1.6,19,23,0,short_open_answer,short_open_answer,between,Training-Posttest,NA,randomly,no,posttest_performance,memory_retrieval,recall(free_recall),short_open_answer,identical_to_training,technology,non_adaptive,,no,13,NA,yes,,yes,3,3,30,30,independent_of_error,independent_of_error,15,1,no,no,no,177,92,45,40,24.18,19.85,5.42,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.22,,,between_with_mean_sd,,we decided to have 3 posttest comparison of the immediate and delayed separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,1month_delayed_posttest
13081,yes,,,"Feedback timing and learners’ response confidence on learning English as a
foreign language (EFL): Examining the effects of a computer-based feedback and
assessment environment on EFL students' language acquisition",goda2004,yes,"Goda, Y. (2004). Feedback timing and learners' response confidence on learning English as a foreign language (EFL): Examining the effects of a computer-based feedback and assessment environment on EFL students' language acquisition. Florida Institute of Technology.",,,2004,Reverse_search_Eligible_papers,thesis,EK,no,Taiwan,exp,1,,mixed(verification+elaborated),item,19,1,20,2280,one_go,2400,20,2280,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,no_info,no_info,no_info,no_info,81.43,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,application,fill_in_the_blank,different_from_training,technology,non_adaptive,,no,8,NA,no,yes,no,2,1,0,0,independent_of_error,independent_of_error,20,1,no,no,no,92,,46,46,13.39,13.57,4.11,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.21,,,between_with_mean_sd,,we decided to have 2 posttest comparison of the immediate and delayed separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,immediate_posttest
13081,yes,,,"Feedback timing and learners’ response confidence on learning English as a
foreign language (EFL): Examining the effects of a computer-based feedback and
assessment environment on EFL students' language acquisition",goda2004,yes,"Goda, Y. (2004). Feedback timing and learners' response confidence on learning English as a foreign language (EFL): Examining the effects of a computer-based feedback and assessment environment on EFL students' language acquisition. Florida Institute of Technology.",,,2004,Reverse_search_Eligible_papers,thesis,EK,no,Taiwan,exp,1,,mixed(verification+elaborated),item,19,1,20,2280,one_go,2400,20,2280,tertiary,language_learning,higher_order,,curriculum_based_tasl,not_adjusted,no,yes,classroom_computer,semantic,no_info,no_info,no_info,no_info,81.43,fill_in_the_blank,fill_in_the_blank,between,Training-Posttest,NA,randomly,no,posttest_performance,knowledge_application,application,fill_in_the_blank,different_from_training,technology,non_adaptive,,no,8,NA,no,yes,no,2,2,7,7,independent_of_error,independent_of_error,20,1,no,no,no,92,,46,46,12.67,12.76,4,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.21,,,between_with_mean_sd,,we decided to have 2 posttest comparison of the immediate and delayed separately as they are reported separately,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,partial,yes,yes,delayed_posttest
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,23,0,23,23,following_item,no_info,36,23,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,0.083,0.05,0.251,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.32,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,23_easy
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,23,0,23,23,following_item,no_info,36,23,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,-0.175,0.042,0.251,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.33,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,23_medium
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,23,0,23,23,following_item,no_info,36,23,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,0.067,0.058,0.232,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.32,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,23_difficult
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,30,0,30,30,following_item,no_info,36,30,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,0.083,0.042,0.251,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.32,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,30_easy
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,30,0,30,30,following_item,no_info,36,30,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,-0.175,0.058,0.251,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.34,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,30_medium
13082,yes,,,"Exploring the impact of feedback timing on student performance
in online testing",ding2024,yes,"Ding, G., Li, M., Li, S., & Wu, H. (2024). Exploring the impact of feedback timing on student performance in online testing. Asia Pacific Education Review, 1-13.",,,2024,Search_engine_alert,journalArticle,EK,yes,China,exp,1,,correct_response,seconds,30,0,30,30,following_item,no_info,36,30,tertiary,general_cognitive_skills,higher_order,,experimental_task,adjusted,no,yes,web_based_learning_environment,semantic,no_info,no_info,no_info,no_info,67.5,MCQ,MCQ,between,Pretest-Training-Posttest,NA,randomly,no,change_in_performance,knowledge_application,application,MCQ,different_from_training,technology,non_adaptive,,no,9,NA,no,yes,no,1,1,1,1,only_for_errors,only_for_errors,1,1,yes,yes,no,80,,20,20,0.067,0.05,0.232,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.32,,,between_with_mean_sd,,we assumed an equal distribution of the participants into 4 conditions,yes,yes,yes,yes,yes,NA,NA,yes,yes,yes,yes,yes,yes,yes,30_difficult
